TIPO DE USO,CLASE DE FUENTE,CUENCA,CÓDIGO DE CUENCA,DISPONIBILIDAD HÍDRICA,AUTORIDAD LOCAL DEL AGUA (ALA),AUTORIDAD ADMINISTRATIVA DEL AGUA (AAA),DEPARTAMENTO,PROVINCIA,DISTRITO,RAZÓN SOCIAL,N DE RUC,VIGENTE EN REGISTRO DE LA ANA,TIPO DE PERMISO,TIPO DE FUENTE DE AGUA,NOMBRE DE LA FUENTE DE AGUA,N° DE RESOLUCIÓN
Minero,Subterráneo,Cuenca Mala,137552,Alta,Mala Omas Cañete,Cañete Fortaleza,Lima,Cañete,Mala,Compañía Minera Condestable S.A.A.,20100056800,SI,Licencia,Acuífero,No Identificado,0220-2009
Minero,Subterráneo,Cuenca Chala,137156,Media,Chaparra Acari,Chaparra Chincha,Arequipa,Caraveli,Chala,Compañía Minera Confianza S.A.C.,20513857218,NO,Licencia,Acuífero,No Identificado,0189-2007
Poblacional,Subterráneo,Cuenca Chala,137156,Media,Chaparra Acari,Chaparra Chincha,Arequipa,Caraveli,Chala,Compañía Minera Confianza S.A.C.,20513857218,NO,Licencia,Acuífero,No Identificado,0189-2007
Minero,Subterráneo,Cuenca Chala,137156,Media,Chaparra Acari,Chaparra Chincha,Arequipa,Caraveli,Chala,Compañía Minera Confianza S.A.C.,20513857218,SI,Licencia,Acuífero,No Identificado,0026-2010
Industrial,Subterráneo,Cuenca Yauca,13716,Media,Chaparra Acari,Chaparra Chincha,Ayacucho,Parinacochas,Pullo,Compañía Minera de Servicios Multiples S.A. Comimssa,20453989195,SI,Licencia,Acuífero,No Identificado,0152-2005
Poblacional,Subterráneo,Cuenca Yauca,13716,Media,Chaparra Acari,Chaparra Chincha,Ayacucho,Parinacochas,Pullo,Compañía Minera de Servicios Multiples S.A. Comimssa,20453989195,SI,Licencia,Acuífero,No Identificado,0152-2005
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Huaraz,Huarmey Chicama,Áncash,Recuay,Ticapampa,Compañía Minera Huancapeti S.A.C.,20514654744,NO,Licencia,Laguna,Tuctu,0252-2009
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Huaraz,Huarmey Chicama,Áncash,Recuay,Ticapampa,Compañía Minera Huancapeti S.A.C.,20514654744,NO,Licencia,Laguna,Llacsha,0252-2009
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Recuay,Ticapampa,Compañía Minera Huancapeti S.A.C.,20514654744,NO,Licencia,Manantial,Alsacia I,0401-2011
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Recuay,Ticapampa,Compañía Minera Huancapeti S.A.C.,20514654744,NO,Licencia,Manantial,Alsacia Ii,0401-2011
Minero,Superficial,Cuenca Casma,137596,Baja,Casma Huarmey,Huarmey Chicama,Áncash,Aija,Aija,Compañía Minera Huancapeti S.A.C.,20514654744,SI,Licencia,Río,Pallca,0326-2014
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,SI,Autorización,Río,Osjo Cachi,0479-2009
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,SI,Autorización,Manantial,Maticuyoc Cucho,0479-2009
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Río,Osjo Cachi,0542-2009
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Manantial,Maticuyoc Cucho,0542-2009
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Río,Osjo Cachi,0004-2010
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Manantial,Maticuyoc Cucho,0004-2010
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Manantial,Challouno,0019-2010
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,SI,Autorización,Quebrada,Oscco Cachi,0082-2011
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Río,Oscco Cachi,0059-2011
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,NO,Autorización,Manantial,Maticuyoc Cucho,0059-2011
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,SI,Autorización,Quebrada,Cuncurchaca Punto Captacion 1,0010-2012
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Carabaya,Ollachea,Compañía Minera Kuri Kullu S.A.,20513994983,SI,Autorización,Quebrada,Cuncurchaca Punto Captacion 2,0010-2012
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Las Yangas - Suite,Marañón,Cajamarca,Celendin,Chumuch,Compañía Minera La Piedrita S.A.C.,20522171302,SI,Autorización,Manantial,Potrerillo,0215-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Santa Barbara De Carhuacayan,Compañía Minera Lafayette S.A.,20414127046,SI,Licencia,Quebrada,Pampahuayin,0475-2009
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Santa Barbara De Carhuacayan,Compañía Minera Lafayette S.A.,20414127046,SI,Licencia,Quebrada,Pampahuayin,0476-2009
Industrial,Subterráneo,Cuenca Mantaro,4996,Media,Mantaro,Mantaro,Junín,Yauli,Morococha,Compañía Minera Londres S.A.C.,20512687173,SI,Licencia,Socavón,No Identificado,0394-2007
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Yauli,Compañía Minera Londres S.A.C.,20512687173,SI,Licencia,Quebrada,Huayrancancha,0546-2011
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Huancayo,Chongos Alto,Compañía Minera Los Chunchos S.A.,20503532060,SI,Autorización,Laguna,Allarcocha,0050-2009
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Huancayo,Chongos Alto,Compañía Minera Los Chunchos S.A.,20503532060,SI,Autorización,Manantial,Philipps,0050-2009
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Huancayo,Chongos Alto,Compañía Minera Los Chunchos S.A.,20503532060,SI,Licencia,Laguna,La Esperanza,0255-2010
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Gran Chimu,Lucma,Compañía Minera Lucma S.A.C.,20545294657,SI,Licencia,Quebrada,Quimbalete,0114-2012
Minero,Superficial,Cuenca Pampas,4998,Alta,Bajo Apurímac-Pampas,Pampas Apurímac,Ayacucho,Vilcas Huaman,Independencia,Compañía Minera Megacruz S.A.C.,20507536469,SI,Licencia,Manantial,Tasta,0059-2005
Minero,Superficial,Cuenca Pampas,4998,Alta,Ayacucho,Mantaro,Ayacucho,Vilcas Huaman,Independencia,Compañía Minera Megacruz S.A.C.,20507536469,SI,Licencia,Manantial,Tasta,0059-2005
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Huánuco,Yarowilca,Chavinillo,Consecion Minera Papalucho Uno,,SI,Autorización,Río,Julcapampa,0118-2006
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Sandia,Cuyocuyo,Consesion Minera Santa Maria de Lacca,,SI,Licencia,Manantial,Lacca,0017-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Puno,Puno,San Antonio,Compañía Minera Milagros del Socorro S.A.C.,20515466364,SI,Autorización,Quebrada,Caballani,0059-2009
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Puno,Puno,San Antonio,Compañía Minera Milagros del Socorro S.A.C.,20515466364,SI,Autorización,No identificado,Pajchiri,0059-2009
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Puno,Puno,San Antonio,Compañía Minera Milagros del Socorro S.A.C.,20515466364,SI,Autorización,Quebrada,Mamacocha,0059-2009
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Puno,Puno,San Antonio,Compañía Minera Milagros del Socorro S.A.C.,20515466364,SI,Autorización,Bocamina,Farallon,0059-2009
Poblacional,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Puno,Puno,San Antonio,Compañía Minera Milagros del Socorro S.A.C.,20515466364,SI,Autorización,Puquial,Cruzpata,0059-2009
Poblacional,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Manantial,Ojo De Gato,0011-1998
Poblacional,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Manantial,Pischgapuquio,0011-1998
Poblacional,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Quebrada,Pucayacu,0011-1998
Poblacional,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,NO,Licencia,Manantial,Ojo De Gato,0125-2006
Minero,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,NO,Licencia,Manantial,Huarmipuquio,0126-2006
Energético,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Río,Tulluraica,0127-2006
Energético,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Yanacancha,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Río,Lloclla,0127-2006
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Huánuco,Huamalies,Llata,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Lucia,0111-2008
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Huánuco,Huamalies,Llata,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Vinchos,0111-2008
Minero,Superficial,Cuenca Jequetepeque,13774,Media,Jequetepeque,Jequetepeque Zarumilla,Cajamarca,Contumaza,Contumaza,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Río,Contumaza,0379-2008
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Mariscal Luzuriaga,Casca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Yahuarcocha,0271-2009
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Mariscal Luzuriaga,Casca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Shipre,0271-2009
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Mariscal Luzuriaga,Casca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Shipre,0271-2009
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Glaciar,Cordillera Chaupijanca,0209-2010
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Sandia,Cuyocuyo,Consesion Minera Santa Maria de Lacca,,SI,Licencia,Río,Queo,0017-2012
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Sandia,Cuyocuyo,Consesion Minera Santa Maria de Lacca,,SI,Licencia,Laguna,Arcopata,0017-2012
Minero,Superficial,Cuenca Virú,137714,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Otuzco,Darwin Perú S.A.C.,,SI,Autorización,Quebrada,Molino Sector Tupac Amaru,0041-2013
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Glaciar,Cordillera Chaupijanca,0209-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Rauraccasa,0183-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Carlotita,0183-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Amapola (Zona Alta),0183-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Huando,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Saywaccocha,0182-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Huando,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Rawraccocha,0182-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Amapola Baja,0477-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Capillapampa,0477-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Bellasol,0477-2010
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Ushcoccocha,0016-2011
Minero,Superficial,Cuenca Virú,137714,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Otuzco,Darwin Perú S.A.C.,,SI,Autorización,No identificado,No Identificado,0041-2013
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Ascension,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Laguna,Aceroccocha,0016-2011
Minero,Superficial,Cuenca Pisco,13752,Media,Pisco,Chaparra Chincha,Huancavelica,Castrovirreyna,Castrovirreyna,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Ajoy (Parte Alta),0034-2011
Minero,Superficial,Cuenca Pisco,13752,Media,Pisco,Chaparra Chincha,Huancavelica,Castrovirreyna,Castrovirreyna,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Ajoy (Parte Bajo),0034-2011
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Alta,Colca Siguas Chivay,Caplina Ocoña,Arequipa,Caylloma,Lluta,Desafio Minero Minero S.A.C.,,NO,Licencia,Canal,El Triunfo,0171-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Ayacucho,Mantaro,Ayacucho,Huamanga,Tambillo,Don Vicente S.A.C.,,SI,Autorización,Río,Huatatas,0223-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Ninacaca,Empresa Balaclava S.A.,,SI,Autorización,Manantial,Huascacocha,0022-2003
Minero,Subterráneo,Cuenca Tambo,1318,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Yarabamba,Empresa Boulder Resources S.A.,,NO,Permiso,Acuífero,Pozo,0574-2003
Minero,Superficial,Cuenca Pisco,13752,Media,Pisco,Chaparra Chincha,Huancavelica,Castrovirreyna,Castrovirreyna,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Yanacorral,0034-2011
Minero,Superficial,Cuenca Pisco,13752,Media,Pisco,Chaparra Chincha,Huancavelica,Castrovirreyna,Castrovirreyna,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Janapampa,0034-2011
Minero,Superficial,Cuenca Fortaleza,137592,Alta,Barranca,Cañete Fortaleza,Áncash,Recuay,Huayllapampa,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Río,Huayllapampa,0197-2011
Minero,Superficial,Cuenca Topará,137534,Alta,Mala Omas Cañete,Cañete Fortaleza,Ica,Chincha,Grocio Prado,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Mar,Oceano Pacifico,0033-2012
Poblacional,Superficial,Cuenca Topará,137534,Alta,Mala Omas Cañete,Cañete Fortaleza,Ica,Chincha,Grocio Prado,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Mar,Oceano Pacifico,0033-2012
Industrial,Superficial,Cuenca Topará,137534,Alta,Mala Omas Cañete,Cañete Fortaleza,Ica,Chincha,Grocio Prado,Compañía Minera Milpo S.A.A.,20100110513,SI,Licencia,Mar,Oceano Pacifico,0033-2012
Minero,Superficial,Cuenca Camaná,134,Alta,Ocoña Pausa,Caplina Ocoña,Arequipa,Condesuyos,Rio Grande,Empresa Gramsa Gold S.A.C.,,SI,Autorización,Río,Ocoña,0062-2014
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Huando,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Laguna,Saywaccocha,0311-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Huando,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Riachuelo,Aguas De La Salida De La Laguna Ampatoccocha,0311-2012
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Santa Lacramarca Nepeña,Huarmey Chicama,Áncash,Pallasca,Conchucos,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Magistral,0494-2012
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Santa Lacramarca Nepeña,Huarmey Chicama,Áncash,Pallasca,Conchucos,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Quebrada,Collparacra,0494-2012
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Río,Aguas Cocha,0149-2013
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Chaupijanca Iii,0149-2013
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Chaupijanca Iv,0149-2013
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Chaupijanca Vi,0149-2013
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Alto Marañón,Marañón,Áncash,Bolognesi,Huallanca,Compañía Minera Milpo S.A.A.,20100110513,NO,Autorización,Riachuelo,Chaupijanca Vii,0149-2013
Minero,Superficial,Cuenca Acari,13718,Media,Chaparra Acari,Chaparra Chincha,Ayacucho,Lucanas,Puquio,Compañía Minera Milpo S.A.A.,20100110513,Si,Autorización,Río,Quilques,1280-2015
Minero,Superficial,Cuenca Casma,137596,Baja,Casma Huarmey,Huarmey Chicama,Áncash,Huarmey,Pararin,Compañía Minera Milpo S.A.A.,20100110513,Si,Autorización,Río,Cotaparaco,0406-2016
Minero,Superficial,Cuenca Utcubamba,49894,Alta,Utcubamba,Marañón,Amazonas,Bongara,Shipasbamba,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Quebrada,Florida,0518-2017
Minero,Superficial,Cuenca Utcubamba,49894,Alta,Utcubamba,Marañón,Amazonas,Bongara,Shipasbamba,Compañía Minera Milpo S.A.A.,20100110513,SI,Autorización,Quebrada,B,0518-2017
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Ascope,Chicama,Compañía Minera Miski Mayo S.A.C.,20506285314,SI,Autorización,Río,Grande,0005-2007
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Yura,Empresa Minera Agua Salada Yura del Sur Sac,,SI,Autorización,Río,Yura,1140-2014
Minero,Superficial,Cuenca Perene,49954,Alta,Tarma,Ucayali,Junín,Junin,Ulcumayo,Empresa Minera Aurifera Toruna S.A.C.,,SI,Permiso,Quebrada,Pagagashia,0019-2006
Minero,Superficial,Cuenca Crisnejas,49898,Alta,Crisnejas,Marañón,Cajamarca,San Marcos -cajabamba,Pedro Galvez - Cachachi,Compañía Minera Miski Mayo S.A.C.,20506285314,NO,Permiso,Quebrada,Huayanmarca,0106-2007
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Ascope,Chicama,Compañía Minera Miski Mayo S.A.C.,20506285314,SI,Autorización,Río,Grande,0121-2007
Minero,Superficial,Cuenca Moche,137716,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Sinsicap,Compañía Minera Miski Mayo S.A.C.,20506285314,NO,Autorización,Quebrada,Rio Grande,0249-2008
Industrial,Superficial,Cuenca Piura,1378,Media,Medio y Bajo Piura,Jequetepeque Zarumilla,Piura,Sechura,Sechura,Compañía Minera Miski Mayo S.A.C.,20506285314,SI,Licencia,Mar,Agua desalinizada,0373-2011 
Industrial,Superficial,Cuenca Piura,1378,Media,Medio y Bajo Piura,Jequetepeque Zarumilla,Piura,Sechura,Sechura,Compañía Minera Miski Mayo S.A.C.,20506285314,SI,Licencia,Mar,Agua desalinizada,0563-2012
Agrícola,Subterráneo,Cuenca Piura,1378,Media,Medio y Bajo Piura,Jequetepeque Zarumilla,Piura,Sechura,Sechura,Compañía Minera Miski Mayo S.A.C.,20506285314,SI,Licencia,Acuífero,Illescas,497-2014
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Yungay,Mancos,Compañía Minera Nueva California S.A.,20101075711,NO,Licencia,Quebrada,Minas,0051-1995
Poblacional,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Yungay,Mancos,Compañía Minera Nueva California S.A.,20101075711,NO,Licencia,Quebrada,Minas,0051-1995
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Yungay,Mancos,Compañía Minera Nueva California S.A.,20101075711,SI,Licencia,Quebrada,Minas 1,0067-1999
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,San Antonio De Putina,Sina,Empresa Minera Cunuyo 2003 E.I.R.L.,,NO,Licencia,Laguna,Ccochacucho,0025-2010
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Yungay,Mancos,Compañía Minera Nueva California S.A.,20101075711,SI,Licencia,Quebrada,Minas 2,0067-1999
Minero,Superficial,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Lampa,Compañía Minera Oro Candente S.A.,20348817401,NO,Autorización,Quebrada, Chogchoni,0169-2005
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Pataz,Compañía Minera Poderosa S.A.,20137025354,NO,Permiso,Quebrada,Frances,0187-1996
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Pataz,Compañía Minera Poderosa S.A.,20137025354,NO,Permiso,No identificado,No Identificado,0187-1996
